client_id,age,job,marital,education,credit_default,housing,loan,contact,month,day,duration,campaign,pdays,previous,poutcome,emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed,y
903,66,admin.,married,basic.4y,unknown,unknown,no,cellular,mar,19,393,9,387,133,nonexistent,-3,92,-36,2,5683,no
904,97,blue-collar,unknown,unknown,yes,unknown,yes,cellular,may,18,791,5,954,424,nonexistent,-3,92,-49,0,5845,no
905,84,unknown,married,basic.4y,no,yes,unknown,cellular,may,12,419,4,33,230,success,-2,94,-31,3,5348,yes
906,75,admin.,married,basic.4y,yes,yes,yes,cellular,may,23,630,1,213,144,nonexistent,-2,92,-37,0,5951,yes
907,42,unknown,single,basic.9y,unknown,yes,yes,cellular,mar,14,318,8,823,602,failure,2,94,-41,2,5796,yes
908,38,admin.,unknown,basic.9y,yes,unknown,yes,telephone,may,20,852,8,644,685,success,1,92,-41,1,5302,yes
909,75,unknown,single,unknown,unknown,no,unknown,telephone,sep,1,75,8,106,981,success,-2,93,-38,1,5162,no
910,43,admin.,unknown,basic.9y,no,yes,no,telephone,may,29,998,7,472,820,success,0,93,-46,0,5132,yes
911,88,admin.,single,unknown,unknown,no,unknown,telephone,may,5,134,6,687,152,failure,2,94,-34,3,5636,yes
912,34,unknown,married,basic.4y,yes,no,no,cellular,sep,26,790,8,850,320,success,-1,93,-38,1,5298,no
913,92,unknown,married,basic.9y,no,unknown,yes,telephone,mar,22,726,6,676,700,success,2,94,-34,2,5589,no
914,32,blue-collar,married,unknown,no,yes,unknown,cellular,mar,10,774,9,883,709,success,-2,93,-39,1,5682,no
915,95,blue-collar,unknown,unknown,unknown,yes,yes,cellular,mar,3,519,2,610,896,nonexistent,1,92,-36,1,5876,no
916,27,unknown,single,basic.9y,yes,yes,unknown,telephone,may,7,42,1,921,402,nonexistent,2,94,-46,1,5936,no
917,76,unemployed,single,basic.4y,yes,yes,unknown,cellular,may,23,221,6,490,15,success,-3,93,-40,4,5961,no
918,36,unknown,single,unknown,yes,no,no,telephone,mar,14,865,2,228,120,success,1,93,-44,4,5885,no
919,31,unknown,married,basic.9y,unknown,yes,no,telephone,sep,9,939,3,213,948,nonexistent,-1,92,-43,4,5674,no
920,48,unemployed,single,basic.4y,yes,unknown,unknown,cellular,mar,8,361,9,393,387,nonexistent,-2,94,-40,3,5742,yes
921,74,unemployed,married,basic.4y,unknown,no,no,cellular,may,6,714,7,748,742,success,-1,93,-49,0,5745,no
922,26,blue-collar,unknown,basic.9y,unknown,no,no,telephone,may,21,462,7,501,980,nonexistent,1,92,-43,1,5875,yes
923,35,unknown,single,unknown,unknown,unknown,no,cellular,sep,26,341,9,384,598,success,-1,92,-45,1,5058,yes
924,43,unemployed,married,unknown,no,unknown,yes,telephone,sep,30,238,9,174,53,success,0,92,-47,2,5110,yes
925,43,admin.,single,basic.9y,yes,unknown,unknown,cellular,sep,29,165,8,112,116,nonexistent,2,93,-38,3,5683,no
926,50,unemployed,unknown,basic.4y,unknown,unknown,no,cellular,sep,27,200,9,435,777,success,1,94,-34,4,5953,yes
927,79,admin.,single,unknown,unknown,no,no,telephone,may,24,513,8,953,448,nonexistent,1,92,-39,0,5211,no
928,29,admin.,married,basic.9y,unknown,yes,yes,telephone,sep,11,761,4,199,960,success,-2,94,-37,3,5767,no
929,44,admin.,married,basic.4y,yes,no,yes,telephone,sep,27,770,1,280,433,nonexistent,-3,93,-37,2,5261,no
930,34,unemployed,single,basic.9y,unknown,no,yes,cellular,may,21,439,9,442,501,nonexistent,-2,92,-38,3,5684,yes
931,44,unemployed,unknown,unknown,yes,no,unknown,telephone,may,30,803,3,533,600,nonexistent,-3,93,-49,4,5302,yes
932,50,blue-collar,single,unknown,no,no,unknown,cellular,may,18,397,6,680,619,failure,-1,94,-39,1,5913,yes
933,32,unknown,married,basic.4y,unknown,no,yes,telephone,may,8,882,5,321,548,nonexistent,-2,93,-31,3,5463,yes
934,24,blue-collar,unknown,basic.9y,unknown,no,no,telephone,sep,20,386,4,303,202,failure,1,93,-35,1,5564,yes
935,59,unemployed,single,unknown,yes,unknown,unknown,telephone,sep,3,726,4,134,294,nonexistent,2,92,-47,2,5931,yes
936,99,blue-collar,unknown,unknown,unknown,no,yes,cellular,mar,15,666,2,260,838,failure,-1,93,-46,1,5727,yes
937,62,admin.,married,unknown,yes,unknown,unknown,telephone,mar,20,474,5,832,285,success,1,93,-38,4,5256,yes
938,69,unknown,married,basic.9y,unknown,yes,no,cellular,may,9,303,9,201,792,success,2,93,-33,1,5288,yes
939,64,unknown,unknown,basic.9y,no,no,no,cellular,sep,5,147,1,867,669,failure,-2,93,-32,4,5755,no
940,19,unemployed,married,unknown,unknown,yes,yes,telephone,sep,18,20,7,48,138,failure,-2,94,-41,2,5490,no
941,95,blue-collar,unknown,unknown,unknown,yes,yes,cellular,mar,24,294,7,322,605,success,0,92,-47,1,5669,yes
942,67,blue-collar,unknown,basic.9y,unknown,no,no,cellular,sep,20,244,4,944,503,success,-2,93,-32,0,5415,yes
943,52,admin.,single,basic.4y,yes,unknown,unknown,telephone,mar,8,840,3,39,442,failure,-1,92,-36,3,5598,yes
944,74,admin.,single,basic.9y,yes,no,no,telephone,sep,2,681,4,742,978,success,1,93,-33,1,5563,no
945,81,blue-collar,married,basic.4y,yes,unknown,no,telephone,mar,3,193,3,963,553,nonexistent,0,92,-33,3,5886,no
946,91,unknown,single,basic.9y,no,no,unknown,cellular,may,11,434,6,392,341,nonexistent,-1,92,-42,1,5446,yes
947,85,blue-collar,unknown,basic.4y,yes,yes,no,cellular,sep,7,461,1,33,294,success,2,93,-31,0,5647,no
948,82,unknown,unknown,unknown,unknown,no,no,cellular,mar,12,93,5,317,925,failure,-2,92,-49,3,5051,no
949,57,unemployed,unknown,basic.4y,yes,unknown,yes,telephone,may,9,850,7,666,322,nonexistent,1,92,-39,1,5422,yes
950,64,unknown,married,unknown,unknown,unknown,yes,telephone,may,10,493,4,556,356,success,-3,93,-33,4,5796,no
951,31,unemployed,single,basic.9y,no,unknown,no,cellular,mar,9,22,8,620,717,nonexistent,-3,92,-34,4,5557,yes
952,78,unemployed,married,basic.9y,yes,yes,no,cellular,mar,8,418,8,368,279,nonexistent,2,93,-37,0,5631,yes
953,56,blue-collar,married,basic.9y,yes,unknown,unknown,cellular,may,15,384,8,614,416,success,-3,92,-47,4,5111,yes
954,69,unknown,married,basic.4y,no,no,no,telephone,sep,1,842,9,672,241,failure,-2,92,-41,3,5178,no
955,61,admin.,unknown,basic.4y,yes,no,unknown,telephone,may,25,143,7,822,622,success,0,94,-46,1,5689,no
956,84,admin.,unknown,basic.9y,yes,no,no,telephone,sep,21,625,9,566,337,failure,2,94,-45,3,5615,yes
957,65,unemployed,married,basic.9y,yes,no,unknown,telephone,mar,3,1,5,781,179,success,0,92,-50,4,5511,yes
958,55,blue-collar,married,unknown,yes,no,no,cellular,may,23,768,5,707,140,failure,-3,93,-40,0,5795,no
959,96,unknown,single,basic.9y,no,no,no,cellular,sep,13,458,6,846,754,success,2,94,-49,0,5955,no
960,73,blue-collar,married,unknown,no,unknown,no,cellular,mar,18,414,6,490,838,success,-1,94,-35,0,5177,yes
961,72,admin.,single,basic.9y,unknown,unknown,unknown,telephone,mar,30,167,9,287,197,failure,1,93,-40,0,5554,yes
962,52,unknown,married,unknown,yes,yes,no,telephone,may,29,814,2,496,462,success,-1,93,-32,0,5756,yes
963,98,blue-collar,single,basic.4y,unknown,yes,unknown,cellular,may,6,400,1,695,162,nonexistent,-2,93,-48,0,5183,yes
964,99,unemployed,unknown,basic.4y,no,no,yes,cellular,sep,6,847,5,235,380,success,0,92,-43,3,5321,no
965,93,admin.,married,basic.9y,unknown,unknown,yes,cellular,sep,11,296,1,471,927,nonexistent,0,93,-49,4,5429,no
966,97,unemployed,unknown,unknown,no,no,yes,cellular,may,10,967,9,902,530,failure,1,94,-37,4,5648,no
967,35,unemployed,married,unknown,yes,yes,yes,cellular,sep,2,140,3,463,882,success,-3,94,-39,2,5353,yes
968,98,blue-collar,single,basic.9y,yes,yes,no,cellular,mar,17,66,5,183,48,success,-2,94,-46,1,5452,no
969,33,blue-collar,married,basic.9y,unknown,no,unknown,cellular,may,1,244,5,838,684,failure,2,92,-46,1,5245,no
970,29,admin.,single,basic.9y,unknown,no,unknown,telephone,may,25,710,2,864,654,nonexistent,1,92,-36,4,5423,yes
971,59,unknown,single,basic.9y,yes,unknown,no,cellular,mar,2,978,6,714,381,failure,-2,92,-41,3,5977,yes
972,81,unemployed,unknown,basic.9y,no,no,no,cellular,sep,7,912,1,940,137,success,-2,94,-41,2,5588,no
973,36,unknown,unknown,basic.4y,no,unknown,yes,cellular,mar,23,932,3,360,136,failure,0,92,-31,2,5735,no
974,57,unemployed,single,basic.4y,unknown,no,unknown,cellular,may,14,13,6,322,474,failure,-1,93,-44,2,5809,yes
975,97,unemployed,unknown,basic.9y,yes,yes,unknown,cellular,may,18,326,4,915,425,failure,-3,92,-36,2,5889,no
976,64,unknown,married,unknown,yes,unknown,yes,cellular,sep,26,642,1,937,636,success,1,93,-49,1,5683,yes
977,40,unknown,unknown,unknown,unknown,no,yes,cellular,mar,22,795,2,305,552,failure,-1,94,-39,4,5899,yes
978,98,admin.,married,basic.9y,no,unknown,no,telephone,sep,7,505,9,750,662,success,-2,94,-39,1,5970,yes
979,49,unknown,unknown,basic.9y,no,no,yes,cellular,may,27,521,1,767,998,nonexistent,-1,92,-39,2,5633,no
980,43,blue-collar,single,basic.9y,yes,no,no,telephone,sep,21,344,3,775,479,failure,2,92,-47,1,5354,no
981,78,blue-collar,unknown,basic.9y,yes,no,no,telephone,mar,30,35,6,678,29,success,-1,94,-42,0,5194,no
982,27,blue-collar,single,basic.9y,no,unknown,no,telephone,may,12,415,5,228,331,success,-3,94,-33,3,5220,no
983,82,admin.,single,basic.4y,unknown,yes,yes,telephone,may,18,86,6,382,657,failure,2,93,-39,1,5923,no
984,80,admin.,unknown,basic.9y,yes,no,yes,cellular,mar,13,909,6,570,723,nonexistent,1,94,-31,0,5302,yes
985,21,unemployed,single,basic.4y,unknown,unknown,no,telephone,sep,10,262,3,801,987,success,2,94,-41,4,5969,yes
986,23,blue-collar,married,basic.4y,yes,yes,yes,telephone,may,2,720,4,411,99,success,-3,94,-38,1,5855,no
987,96,blue-collar,unknown,basic.9y,unknown,no,unknown,telephone,sep,17,127,5,869,549,nonexistent,2,92,-47,4,5297,yes
988,88,unknown,single,basic.9y,yes,yes,no,telephone,sep,25,440,2,661,719,success,0,94,-32,0,5104,yes
989,32,blue-collar,married,unknown,unknown,unknown,no,telephone,mar,2,597,9,977,939,failure,0,93,-34,3,5610,no
990,69,blue-collar,single,basic.4y,yes,no,no,cellular,mar,9,984,1,197,359,failure,0,92,-39,4,5265,yes
991,91,blue-collar,unknown,basic.4y,unknown,no,no,telephone,mar,15,347,2,2,822,success,1,93,-49,2,5515,no
992,30,admin.,married,basic.4y,unknown,yes,unknown,cellular,sep,16,586,3,211,996,failure,-2,93,-31,1,5326,yes
993,49,unknown,married,basic.4y,yes,unknown,unknown,telephone,may,22,23,7,367,757,success,0,92,-44,2,5312,yes
994,64,blue-collar,unknown,unknown,yes,no,yes,cellular,sep,19,498,7,16,907,failure,0,94,-36,4,5027,yes
995,63,unknown,single,basic.9y,no,no,yes,cellular,sep,29,124,3,11,220,success,2,93,-49,2,5980,no
996,44,unknown,unknown,basic.4y,no,no,no,cellular,mar,19,316,5,713,327,success,-3,92,-31,2,5649,no
997,72,admin.,single,basic.4y,yes,unknown,unknown,cellular,may,19,487,3,754,252,nonexistent,1,92,-41,1,5193,no
998,91,unemployed,married,unknown,no,yes,no,telephone,mar,28,891,5,738,873,nonexistent,-1,92,-49,2,5315,no
999,33,unknown,married,unknown,yes,unknown,unknown,cellular,mar,2,885,3,58,546,success,-2,93,-49,3,5058,no
1000,27,blue-collar,married,basic.4y,yes,no,no,cellular,sep,13,585,4,600,603,nonexistent,2,93,-34,0,5559,no
1001,79,admin.,single,basic.9y,yes,no,no,telephone,mar,6,719,1,519,791,failure,2,94,-50,2,5853,yes
1002,66,blue-collar,unknown,basic.9y,yes,yes,no,cellular,sep,25,812,3,192,37,success,2,93,-40,3,5144,no
1003,65,blue-collar,married,unknown,unknown,unknown,yes,telephone,mar,8,144,7,877,363,failure,-3,94,-42,1,5342,no
1004,43,unemployed,married,basic.9y,unknown,yes,unknown,telephone,mar,24,170,8,561,186,failure,-1,93,-40,4,5172,no
1005,76,unemployed,unknown,basic.9y,yes,unknown,unknown,cellular,may,30,59,2,915,882,nonexistent,2,93,-42,4,5240,yes
1006,63,blue-collar,single,basic.9y,no,unknown,yes,telephone,may,11,215,5,479,906,success,-1,92,-34,1,5901,no
1007,18,unknown,unknown,basic.4y,yes,unknown,yes,telephone,mar,23,576,7,176,165,success,-2,92,-33,0,5362,yes
1008,88,unemployed,single,unknown,unknown,unknown,yes,cellular,mar,13,974,3,620,737,failure,2,94,-38,2,5944,yes
1009,49,unemployed,unknown,basic.4y,unknown,no,no,cellular,sep,1,989,6,620,621,nonexistent,0,94,-40,3,5531,yes
1010,54,admin.,unknown,unknown,no,no,no,cellular,mar,9,297,6,128,911,nonexistent,1,92,-46,2,5215,yes
1011,41,blue-collar,single,basic.9y,yes,yes,yes,telephone,sep,14,865,7,268,742,failure,2,92,-32,3,5690,no
1012,91,admin.,unknown,basic.9y,no,yes,unknown,cellular,sep,14,369,1,603,63,nonexistent,-2,93,-39,2,5715,no
1013,62,blue-collar,unknown,unknown,unknown,unknown,yes,telephone,sep,25,70,9,509,425,success,-1,94,-45,2,5476,yes
1014,35,blue-collar,married,basic.9y,no,yes,yes,telephone,may,14,60,9,233,968,nonexistent,-3,93,-41,2,5925,yes
1015,62,admin.,unknown,unknown,yes,no,yes,telephone,mar,10,186,9,792,153,failure,-3,93,-31,0,5546,yes
1016,85,unknown,single,unknown,no,unknown,yes,telephone,sep,11,773,9,307,749,success,0,94,-43,1,5299,no
1017,63,unknown,unknown,unknown,unknown,yes,no,telephone,mar,9,897,7,454,252,failure,-2,92,-47,1,5294,no
1018,92,unknown,unknown,basic.4y,yes,unknown,yes,cellular,sep,25,169,6,516,183,failure,-2,94,-50,1,5297,no
1019,34,admin.,unknown,basic.9y,yes,no,yes,cellular,may,20,985,5,149,262,failure,-3,92,-42,1,5739,yes
1020,72,unknown,unknown,unknown,yes,unknown,yes,telephone,sep,6,951,1,20,954,failure,1,93,-45,0,5602,yes
1021,28,unemployed,unknown,unknown,unknown,no,yes,telephone,may,11,330,1,768,885,nonexistent,-2,93,-32,1,5675,yes
1022,37,unknown,single,unknown,yes,yes,yes,cellular,mar,25,425,4,41,631,success,-1,92,-49,0,5876,no
1023,33,blue-collar,single,basic.4y,unknown,unknown,unknown,cellular,may,5,232,4,446,649,nonexistent,2,93,-37,3,5104,yes
1024,89,blue-collar,unknown,unknown,yes,unknown,unknown,telephone,sep,18,380,8,829,443,failure,1,93,-39,4,5443,yes
1025,96,unemployed,single,basic.9y,unknown,yes,yes,cellular,sep,13,71,9,353,210,success,1,94,-31,2,5412,no
1026,53,unknown,single,unknown,yes,unknown,unknown,telephone,sep,18,911,9,837,13,nonexistent,-3,94,-49,4,5070,yes
1027,80,blue-collar,married,basic.9y,no,no,unknown,telephone,sep,29,47,6,359,144,success,-1,92,-47,4,5977,yes
1028,23,unknown,married,basic.4y,no,unknown,unknown,telephone,mar,4,283,4,708,951,nonexistent,-1,92,-33,0,5036,yes
1029,23,unknown,married,basic.9y,unknown,unknown,unknown,cellular,sep,3,4,2,333,585,success,-2,94,-46,2,5490,yes
1030,66,unknown,single,basic.4y,no,unknown,unknown,telephone,mar,1,849,4,991,772,failure,0,93,-50,4,5912,no
1031,31,unknown,unknown,basic.9y,no,no,unknown,telephone,may,28,633,2,690,297,failure,1,92,-39,2,5637,yes
1032,56,blue-collar,married,unknown,yes,no,no,cellular,may,1,212,4,192,813,success,-2,93,-31,1,5550,yes
1033,92,unknown,unknown,basic.9y,yes,yes,unknown,cellular,mar,23,685,1,379,39,nonexistent,-1,93,-35,0,5173,no
1034,67,blue-collar,unknown,unknown,no,no,yes,cellular,may,3,459,2,892,25,success,-2,93,-42,0,5690,yes
1035,47,blue-collar,married,unknown,no,unknown,unknown,cellular,mar,30,478,9,990,427,failure,0,93,-46,3,5480,yes
1036,34,unknown,married,basic.4y,no,unknown,unknown,telephone,may,3,602,3,584,270,nonexistent,-3,92,-47,4,5480,no
1037,20,blue-collar,married,basic.4y,yes,unknown,yes,cellular,mar,13,817,8,822,865,failure,1,93,-35,4,5957,yes
1038,35,unemployed,married,basic.9y,unknown,yes,yes,cellular,mar,17,793,8,934,793,failure,-1,92,-50,2,5297,no
1039,93,unemployed,married,unknown,unknown,yes,yes,telephone,mar,9,560,8,514,329,success,1,92,-50,0,5776,no
1040,89,blue-collar,married,unknown,unknown,no,yes,telephone,sep,17,316,6,862,196,failure,-3,92,-31,0,5471,no
1041,66,unknown,single,basic.4y,yes,no,yes,cellular,sep,17,503,2,724,190,success,0,93,-35,4,5215,no
1042,61,unemployed,married,unknown,yes,no,yes,telephone,mar,29,904,4,45,113,nonexistent,2,94,-43,3,5468,yes
1043,20,admin.,unknown,basic.9y,yes,no,no,telephone,mar,10,15,9,755,848,success,0,93,-45,2,5906,no
1044,47,blue-collar,unknown,unknown,unknown,no,yes,cellular,may,9,706,5,509,326,success,-3,94,-46,4,5054,no
1045,25,blue-collar,unknown,unknown,yes,no,unknown,telephone,mar,18,988,2,105,658,success,-1,92,-31,4,5022,no
1046,33,unemployed,married,basic.4y,yes,yes,yes,telephone,mar,16,667,5,301,865,nonexistent,-1,92,-31,2,5028,yes
1047,54,blue-collar,married,basic.9y,yes,yes,unknown,cellular,sep,12,853,8,115,786,success,0,93,-37,2,5049,yes
1048,23,blue-collar,single,unknown,unknown,yes,unknown,cellular,sep,1,393,7,802,0,nonexistent,-3,92,-37,2,5807,no
1049,92,blue-collar,unknown,basic.9y,unknown,yes,unknown,cellular,may,14,239,9,906,906,success,-1,94,-46,2,5825,no
1050,98,admin.,unknown,basic.4y,no,unknown,unknown,cellular,sep,19,918,1,92,932,failure,-1,94,-32,2,5458,no
1051,48,unemployed,unknown,unknown,yes,unknown,no,telephone,may,26,427,5,155,294,nonexistent,1,92,-37,1,5380,yes
1052,29,unemployed,single,basic.4y,no,unknown,yes,cellular,mar,22,373,9,553,283,success,1,93,-49,1,5812,yes
1053,51,unemployed,unknown,basic.9y,yes,no,no,cellular,may,22,474,2,887,310,success,2,93,-47,1,5947,yes
1054,58,blue-collar,single,basic.4y,no,no,unknown,telephone,sep,2,197,9,759,956,success,-1,94,-34,2,5038,yes
1055,86,unknown,single,unknown,no,yes,unknown,telephone,sep,24,608,7,782,804,nonexistent,-1,93,-37,2,5511,no
1056,81,blue-collar,unknown,unknown,yes,no,no,telephone,may,14,804,9,309,752,success,-2,93,-31,4,5888,yes
1057,88,admin.,unknown,unknown,unknown,no,unknown,telephone,mar,9,48,5,210,895,success,-1,92,-36,2,5797,yes
1058,88,blue-collar,married,basic.9y,unknown,no,no,cellular,sep,7,448,4,618,380,success,-3,93,-33,4,5782,no
1059,72,blue-collar,single,basic.4y,yes,yes,unknown,telephone,may,15,388,1,585,784,nonexistent,1,92,-44,0,5537,yes
1060,23,admin.,single,basic.4y,unknown,unknown,no,cellular,may,28,383,9,260,799,nonexistent,2,92,-48,1,5496,no
1061,86,blue-collar,single,unknown,unknown,unknown,unknown,cellular,may,11,399,7,582,543,nonexistent,2,93,-40,3,5899,yes
1062,97,unemployed,unknown,basic.9y,no,yes,unknown,telephone,sep,19,996,9,74,609,nonexistent,0,93,-42,4,5078,no
1063,60,admin.,single,basic.4y,no,no,yes,cellular,sep,16,559,7,124,490,nonexistent,0,93,-37,4,5956,no
1064,22,unknown,married,unknown,unknown,no,unknown,cellular,mar,22,979,6,327,501,nonexistent,-1,93,-46,2,5932,yes
1065,48,unknown,unknown,unknown,unknown,unknown,yes,cellular,sep,26,113,5,421,471,failure,2,92,-32,1,5279,yes
1066,21,unemployed,married,unknown,yes,no,no,telephone,sep,17,45,9,781,967,nonexistent,-2,94,-32,0,5263,no
1067,27,unknown,married,basic.4y,yes,yes,yes,cellular,sep,1,763,7,934,822,success,0,93,-34,1,5771,no
1068,90,blue-collar,married,unknown,yes,no,unknown,cellular,sep,23,730,3,69,264,nonexistent,1,94,-46,3,5491,no
1069,91,unknown,single,basic.4y,yes,yes,unknown,telephone,sep,28,875,8,424,250,failure,1,92,-35,0,5596,no
1070,23,admin.,single,unknown,yes,no,yes,telephone,sep,16,358,9,292,962,success,2,93,-37,4,5488,yes
1071,30,blue-collar,married,unknown,unknown,unknown,yes,telephone,mar,23,267,9,724,956,nonexistent,-2,93,-38,4,5304,no
1072,38,blue-collar,married,basic.9y,unknown,no,no,cellular,may,21,613,5,679,382,success,-2,93,-33,3,5779,yes
1073,30,blue-collar,married,basic.4y,yes,no,no,cellular,mar,17,256,4,201,101,success,0,92,-36,1,5607,yes
1074,69,blue-collar,single,basic.4y,yes,yes,unknown,cellular,may,19,224,2,228,869,nonexistent,0,92,-44,3,5897,no
1075,58,unknown,unknown,unknown,unknown,no,no,telephone,mar,18,567,3,106,361,failure,1,93,-40,1,5622,no
1076,79,unemployed,single,basic.4y,yes,no,yes,telephone,may,13,796,4,227,97,success,1,94,-48,4,5470,no
1077,47,unemployed,married,basic.4y,unknown,yes,yes,cellular,sep,27,141,4,405,69,success,2,92,-39,0,5507,yes
1078,61,admin.,married,basic.9y,no,unknown,yes,telephone,sep,15,732,8,39,197,failure,-1,94,-40,1,5504,yes
1079,62,unemployed,married,basic.9y,unknown,yes,unknown,cellular,may,18,579,2,668,30,failure,-1,93,-41,4,5384,yes
1080,99,unemployed,single,unknown,no,no,yes,telephone,may,7,565,7,350,853,failure,0,92,-49,1,5176,no
1081,69,blue-collar,single,basic.9y,unknown,no,yes,telephone,sep,9,15,8,939,944,failure,-2,92,-40,4,5561,yes
1082,37,unknown,unknown,basic.4y,no,no,no,telephone,may,10,568,2,693,138,failure,0,92,-45,4,5807,yes
1083,20,blue-collar,unknown,basic.4y,no,no,yes,telephone,may,2,550,9,471,824,nonexistent,-1,92,-36,0,5746,yes
1084,36,admin.,single,unknown,yes,yes,no,telephone,may,1,966,1,371,383,success,1,94,-47,0,5181,no
1085,71,unknown,single,basic.4y,unknown,yes,yes,telephone,mar,30,807,2,223,470,nonexistent,-3,92,-50,3,5565,yes
1086,59,admin.,unknown,basic.4y,yes,no,no,telephone,may,26,450,8,546,12,nonexistent,-1,93,-37,1,5572,no
1087,74,unknown,married,basic.9y,unknown,no,no,telephone,may,12,429,8,253,801,success,2,93,-34,4,5396,no
1088,27,blue-collar,single,basic.4y,no,yes,yes,telephone,sep,5,673,3,921,454,failure,1,94,-35,2,5811,yes
1089,47,admin.,married,basic.9y,yes,no,no,cellular,may,10,917,4,104,408,nonexistent,1,94,-35,4,5681,yes
1090,79,admin.,unknown,basic.4y,unknown,unknown,no,cellular,may,3,681,2,179,552,success,-3,93,-33,4,5895,no
1091,57,admin.,single,basic.9y,no,unknown,unknown,cellular,may,4,353,1,933,668,nonexistent,-3,92,-37,1,5114,yes
