id,age,job,marital,education,credit_default,housing,loan
1608,53,unknown,unknown,,no,no,unknown
1609,79,unemployed,unknown,basic_4y,yes,yes,unknown
1610,57,unemployed,unknown,basic_9y,no,yes,unknown
1611,31,unknown,single,basic_9y,yes,yes,yes
1612,23,unknown,single,,yes,unknown,no
1613,25,blue-collar,unknown,basic_9y,no,unknown,yes
1614,20,blue-collar,married,basic_4y,yes,no,yes
1615,34,admin,single,,yes,yes,unknown
1616,54,unemployed,married,basic_9y,yes,unknown,unknown
1617,37,unknown,unknown,basic_9y,unknown,no,no
1618,23,unknown,single,,no,unknown,yes
1619,18,unknown,single,,yes,unknown,no
1620,49,unknown,unknown,basic_9y,no,no,yes
1621,80,unemployed,married,basic_9y,unknown,no,unknown
1622,95,blue-collar,unknown,basic_4y,unknown,no,no
1623,66,admin,unknown,basic_9y,unknown,no,unknown
1624,49,unemployed,single,,yes,no,yes
1625,78,unemployed,married,,yes,unknown,yes
1626,82,admin,single,basic_4y,no,unknown,no
1627,75,unknown,single,basic_4y,unknown,yes,yes
1628,64,unemployed,unknown,basic_4y,unknown,no,unknown
1629,74,unknown,unknown,basic_9y,unknown,unknown,unknown
1630,58,blue-collar,single,basic_9y,yes,yes,yes
1631,74,unemployed,married,basic_9y,no,yes,unknown
1632,36,blue-collar,unknown,,unknown,yes,no
1633,47,admin,married,basic_9y,yes,no,yes
1634,21,blue-collar,married,,yes,no,yes
1635,55,unemployed,unknown,,unknown,yes,unknown
1636,60,unknown,single,basic_4y,yes,yes,yes
1637,28,unknown,single,basic_4y,unknown,yes,no
1638,49,unemployed,married,basic_4y,yes,unknown,yes
1639,40,blue-collar,unknown,basic_4y,yes,unknown,no
1640,38,unemployed,unknown,basic_9y,no,yes,no
1641,63,admin,unknown,,yes,unknown,yes
1642,88,unknown,unknown,,unknown,no,unknown
1643,78,unemployed,unknown,,no,no,no
1644,62,blue-collar,single,,unknown,yes,unknown
1645,83,unknown,single,,no,unknown,yes
1646,38,unemployed,unknown,basic_9y,unknown,no,unknown
1647,68,admin,single,,unknown,unknown,yes
1648,22,admin,unknown,basic_9y,no,unknown,yes
1649,27,admin,married,basic_9y,no,unknown,yes
1650,91,blue-collar,single,basic_4y,no,no,yes
1651,43,admin,married,basic_9y,yes,no,no
1652,50,admin,single,basic_4y,no,no,no
1653,26,unemployed,unknown,basic_9y,yes,yes,no
1654,87,blue-collar,married,basic_9y,unknown,yes,yes
1655,80,blue-collar,unknown,basic_9y,yes,no,no
1656,96,unemployed,single,basic_4y,unknown,unknown,unknown
1657,91,admin,unknown,,unknown,unknown,unknown
1658,63,blue-collar,unknown,basic_9y,yes,no,no
1659,46,blue-collar,unknown,,no,yes,unknown
1660,81,blue-collar,unknown,basic_4y,unknown,no,yes
1661,65,blue-collar,unknown,basic_4y,unknown,unknown,unknown
1662,94,unknown,single,basic_4y,unknown,yes,unknown
1663,24,blue-collar,married,basic_9y,unknown,yes,no
1664,34,admin,unknown,basic_9y,yes,unknown,no
1665,94,blue-collar,married,basic_9y,no,unknown,no
1666,57,unemployed,unknown,,no,yes,no
1667,24,blue-collar,single,basic_9y,no,unknown,unknown
1668,76,unemployed,unknown,basic_9y,yes,no,unknown
1669,89,unknown,unknown,basic_4y,yes,yes,yes
1670,78,admin,single,,yes,yes,unknown
1671,42,blue-collar,married,basic_9y,no,unknown,unknown
1672,22,blue-collar,married,basic_4y,unknown,unknown,unknown
1673,89,blue-collar,single,basic_9y,unknown,yes,no
1674,36,admin,single,basic_9y,no,no,yes
1675,55,admin,married,basic_4y,no,yes,unknown
1676,29,unknown,married,,yes,yes,unknown
1677,31,blue-collar,married,basic_4y,no,unknown,unknown
1678,35,unemployed,unknown,basic_9y,no,yes,unknown
1679,47,admin,single,basic_4y,unknown,no,yes
1680,53,blue-collar,single,basic_4y,no,unknown,unknown
1681,46,unknown,single,basic_4y,unknown,unknown,yes
1682,99,admin,unknown,basic_4y,yes,unknown,no
1683,63,admin,married,basic_4y,no,yes,no
1684,58,unemployed,unknown,basic_9y,yes,unknown,unknown
1685,66,unemployed,married,,no,no,unknown
1686,78,unknown,unknown,,unknown,no,unknown
1687,81,admin,single,basic_9y,yes,no,no
1688,30,admin,unknown,,no,unknown,no
1689,89,blue-collar,single,basic_9y,no,no,unknown
1690,78,unemployed,single,basic_9y,yes,no,yes
1691,28,admin,unknown,basic_4y,unknown,no,yes
1692,53,unknown,single,,unknown,unknown,no
1693,79,admin,single,basic_4y,yes,no,no
1694,81,unemployed,single,basic_4y,no,yes,yes
1695,25,blue-collar,single,,yes,yes,unknown
1696,27,unemployed,married,,no,yes,unknown
1697,97,admin,unknown,,unknown,yes,no
1698,68,blue-collar,married,basic_9y,unknown,unknown,no
1699,55,admin,single,basic_4y,yes,no,yes
1700,24,unknown,married,basic_9y,yes,yes,no
1701,58,admin,unknown,,unknown,yes,unknown
1702,26,unemployed,single,,unknown,no,yes
1703,78,admin,married,basic_4y,no,yes,no
1704,69,admin,single,,no,unknown,no
1705,73,blue-collar,married,basic_9y,yes,unknown,no
1706,66,blue-collar,married,basic_9y,unknown,no,no
1707,26,admin,single,basic_9y,no,yes,no
1708,30,unemployed,single,basic_4y,no,no,unknown
1709,28,unemployed,single,basic_4y,yes,yes,no
1710,41,admin,married,basic_9y,no,yes,yes
1711,50,unknown,single,,no,yes,yes
1712,47,unknown,single,basic_4y,unknown,yes,unknown
1713,73,unknown,married,basic_9y,no,no,unknown
1714,56,admin,single,,yes,no,no
1715,44,blue-collar,unknown,basic_4y,yes,yes,yes
1716,26,admin,single,basic_4y,no,no,no
1717,70,unknown,single,basic_9y,no,yes,no
1718,26,blue-collar,married,basic_9y,unknown,yes,yes
1719,35,admin,married,,unknown,no,yes
1720,62,unemployed,single,basic_4y,unknown,unknown,no
1721,73,blue-collar,married,basic_9y,unknown,yes,unknown
1722,89,unknown,unknown,basic_9y,no,yes,yes
1723,79,unknown,married,,no,unknown,unknown
1724,78,admin,married,basic_9y,no,no,unknown
1725,35,blue-collar,unknown,basic_9y,no,unknown,unknown
1726,69,blue-collar,unknown,basic_4y,yes,yes,no
1727,29,admin,unknown,basic_9y,yes,yes,no
1728,84,admin,unknown,basic_9y,yes,unknown,no
1729,87,unknown,single,,no,yes,unknown
1730,55,blue-collar,married,basic_4y,no,yes,yes
1731,57,blue-collar,single,,no,no,yes
1732,71,unemployed,unknown,basic_4y,yes,no,unknown
1733,71,admin,married,basic_4y,no,unknown,unknown
1734,61,blue-collar,married,basic_9y,yes,no,yes
1735,66,admin,married,basic_9y,no,no,no
1736,25,blue-collar,married,basic_4y,no,no,unknown
1737,63,unemployed,single,basic_4y,no,unknown,unknown
1738,28,admin,unknown,basic_4y,yes,no,yes
1739,33,blue-collar,married,,yes,no,unknown
1740,38,blue-collar,married,basic_9y,no,unknown,unknown
1741,64,admin,unknown,,no,no,unknown
1742,69,unknown,single,basic_4y,yes,unknown,yes
1743,58,unknown,married,,yes,no,yes
1744,49,admin,unknown,basic_9y,yes,yes,yes
1745,91,unknown,single,,yes,no,unknown
1746,51,admin,unknown,,unknown,unknown,no
1747,76,unemployed,single,basic_9y,no,unknown,yes
1748,50,unemployed,single,,yes,yes,yes
1749,64,admin,married,,yes,yes,no
1750,38,blue-collar,married,basic_9y,no,unknown,yes
1751,80,unemployed,single,basic_4y,no,unknown,yes
1752,75,unemployed,unknown,,no,no,no
1753,32,unemployed,single,basic_9y,yes,yes,yes
1754,39,unknown,single,basic_4y,yes,unknown,no
1755,84,unknown,married,,no,yes,unknown
1756,54,blue-collar,unknown,,unknown,unknown,no
1757,76,unemployed,unknown,basic_4y,unknown,yes,unknown
1758,58,blue-collar,unknown,basic_4y,unknown,unknown,unknown
1759,65,admin,unknown,basic_4y,no,unknown,no
1760,35,blue-collar,unknown,,yes,yes,unknown
1761,25,unemployed,unknown,basic_9y,unknown,unknown,unknown
1762,70,admin,single,,no,yes,no
1763,96,unknown,unknown,basic_9y,unknown,no,unknown
1764,91,blue-collar,unknown,basic_9y,yes,unknown,no
1765,44,unemployed,married,,unknown,yes,yes
1766,21,blue-collar,unknown,basic_4y,yes,unknown,no
1767,84,blue-collar,unknown,,yes,unknown,unknown
1768,85,blue-collar,unknown,,unknown,no,no
1769,91,unknown,unknown,,unknown,unknown,unknown
1770,18,blue-collar,single,basic_9y,unknown,unknown,no
1771,77,unknown,married,basic_4y,no,yes,yes
1772,87,unemployed,single,basic_9y,no,yes,yes
1773,48,unemployed,unknown,basic_4y,yes,yes,no
1774,87,unknown,single,basic_4y,yes,unknown,no
1775,88,blue-collar,married,,no,yes,no
1776,61,unknown,married,basic_4y,no,yes,no
1777,81,unemployed,unknown,,no,unknown,yes
1778,68,blue-collar,single,,yes,yes,yes
1779,27,unknown,single,basic_9y,no,no,yes
1780,94,blue-collar,married,basic_9y,yes,unknown,yes
1781,70,unemployed,married,,no,yes,yes
1782,40,blue-collar,married,basic_4y,yes,yes,no
1783,74,unemployed,unknown,basic_9y,no,no,yes
1784,73,unknown,married,basic_4y,unknown,unknown,yes
1785,70,unemployed,married,,unknown,no,yes
1786,62,blue-collar,unknown,,no,yes,yes
1787,85,admin,unknown,basic_4y,yes,unknown,no
1788,52,unknown,single,,unknown,unknown,unknown
1789,27,blue-collar,single,basic_9y,no,no,unknown
1790,59,blue-collar,married,,unknown,yes,unknown
1791,67,unknown,married,,no,yes,no
1792,28,blue-collar,single,basic_9y,no,yes,no
1793,93,unemployed,married,basic_9y,unknown,no,no
1794,30,unknown,unknown,basic_4y,unknown,no,yes
1795,29,unemployed,unknown,basic_4y,yes,unknown,no
1796,88,unknown,unknown,basic_9y,yes,unknown,no
1797,76,unemployed,married,basic_9y,unknown,no,unknown
1798,52,admin,married,,yes,yes,unknown
1799,91,unemployed,single,,yes,yes,unknown
1800,31,unemployed,single,basic_9y,no,no,unknown
1801,21,unemployed,unknown,basic_9y,no,yes,yes
1802,47,unemployed,married,,unknown,unknown,yes
1803,29,admin,unknown,basic_9y,unknown,yes,no
1804,57,unemployed,married,,yes,unknown,unknown
1805,98,blue-collar,married,basic_4y,yes,unknown,no
1806,49,blue-collar,single,basic_4y,no,yes,no
1807,86,unemployed,single,basic_9y,no,yes,unknown
1808,55,blue-collar,unknown,basic_4y,no,no,yes
1809,66,unemployed,married,,no,yes,no
1810,58,unknown,single,,unknown,no,yes
1811,47,admin,married,basic_4y,yes,unknown,unknown
1812,25,unemployed,single,basic_9y,yes,yes,no
1813,48,admin,married,basic_4y,no,unknown,yes
1814,92,unknown,single,basic_9y,no,unknown,yes
1815,55,unemployed,married,basic_9y,unknown,unknown,no
1816,40,unemployed,married,basic_4y,unknown,unknown,yes
1817,70,admin,unknown,,no,no,no
1818,80,unemployed,unknown,basic_9y,yes,yes,no
1819,24,unemployed,married,basic_9y,unknown,yes,yes
1820,99,unemployed,unknown,basic_4y,no,unknown,no
1821,85,blue-collar,single,basic_9y,yes,yes,yes
1822,40,unemployed,single,basic_4y,yes,unknown,yes
1823,18,admin,single,,unknown,yes,unknown
1824,77,blue-collar,single,basic_4y,no,yes,no
1825,27,blue-collar,married,basic_9y,no,yes,unknown
1826,85,blue-collar,married,basic_9y,no,unknown,unknown
1827,87,unemployed,married,,no,no,yes
1828,50,blue-collar,single,,yes,yes,no
1829,41,blue-collar,married,basic_4y,unknown,no,no
1830,28,blue-collar,unknown,basic_4y,no,no,no
1831,39,admin,single,basic_9y,unknown,yes,no
1832,49,blue-collar,unknown,basic_4y,yes,unknown,unknown
1833,70,unknown,unknown,basic_9y,unknown,yes,unknown
1834,56,admin,single,basic_9y,no,unknown,unknown
1835,47,blue-collar,unknown,basic_4y,yes,yes,unknown
1836,64,unemployed,married,basic_9y,unknown,no,unknown
1837,61,blue-collar,unknown,,unknown,yes,no
1838,89,unknown,single,,no,no,unknown
1839,78,unemployed,single,basic_9y,unknown,yes,yes
1840,39,admin,married,,unknown,unknown,yes
1841,82,admin,unknown,,unknown,yes,yes
1842,80,blue-collar,single,basic_9y,yes,no,no
1843,27,unknown,unknown,,yes,no,unknown
1844,55,admin,unknown,,yes,no,unknown
1845,25,admin,unknown,,yes,unknown,yes
1846,90,admin,unknown,,yes,yes,no
1847,37,blue-collar,unknown,,unknown,yes,yes
1848,90,admin,single,basic_9y,no,no,no
1849,68,admin,unknown,basic_4y,no,unknown,unknown
1850,22,unemployed,unknown,basic_9y,no,yes,yes
1851,55,unemployed,single,basic_4y,yes,yes,yes
1852,50,blue-collar,unknown,basic_9y,no,yes,no
1853,81,unemployed,married,basic_9y,unknown,no,yes
1854,96,admin,single,basic_4y,no,no,unknown
1855,49,unemployed,married,,yes,yes,unknown
1856,20,admin,unknown,basic_9y,no,unknown,unknown
1857,67,blue-collar,married,basic_4y,yes,yes,unknown
1858,71,unknown,married,basic_9y,no,yes,yes
1859,75,unknown,single,,yes,yes,unknown
1860,62,admin,single,,no,yes,unknown
1861,74,blue-collar,single,basic_9y,unknown,unknown,unknown
1862,85,blue-collar,married,basic_9y,unknown,unknown,unknown
1863,59,unemployed,single,,no,no,unknown
1864,67,admin,married,basic_9y,unknown,no,no
1865,34,unknown,married,basic_4y,yes,unknown,no
1866,28,admin,unknown,basic_9y,yes,unknown,yes
1867,90,unknown,single,basic_4y,yes,unknown,yes
1868,57,blue-collar,married,,yes,no,no
1869,45,blue-collar,single,basic_4y,unknown,no,no
1870,77,blue-collar,married,,yes,no,unknown
1871,24,unemployed,unknown,,unknown,unknown,yes
1872,83,unemployed,married,basic_4y,unknown,no,no
1873,60,blue-collar,married,basic_9y,unknown,unknown,unknown
1874,81,unknown,married,,unknown,yes,yes
1875,43,admin,single,basic_4y,unknown,no,yes
1876,56,unknown,married,basic_4y,yes,yes,no
1877,77,unemployed,single,basic_9y,yes,yes,unknown
1878,72,blue-collar,single,,unknown,yes,yes
1879,27,unknown,unknown,basic_4y,unknown,yes,unknown
1880,69,unemployed,unknown,,unknown,unknown,yes
1881,70,unemployed,married,,yes,yes,no
1882,26,unknown,single,basic_4y,unknown,unknown,yes
1883,83,unemployed,unknown,,unknown,no,unknown
1884,48,blue-collar,single,basic_9y,yes,unknown,yes
1885,79,unknown,unknown,,no,no,no
1886,56,unknown,married,basic_9y,unknown,unknown,unknown
1887,95,unemployed,unknown,basic_4y,no,no,no
1888,52,admin,single,basic_9y,yes,yes,no
1889,93,blue-collar,unknown,basic_4y,yes,yes,unknown
1890,68,admin,single,basic_4y,unknown,yes,yes
1891,70,unknown,married,basic_4y,no,no,no
1892,20,unknown,unknown,basic_4y,no,no,no
1893,41,unemployed,single,basic_9y,yes,no,yes
1894,36,blue-collar,unknown,basic_9y,no,unknown,no
1895,23,blue-collar,unknown,basic_9y,yes,yes,yes
1896,36,admin,unknown,basic_9y,yes,yes,yes
1897,87,unknown,unknown,basic_4y,unknown,yes,yes
1898,92,unknown,married,basic_4y,no,no,yes
1899,50,unknown,unknown,basic_4y,unknown,yes,unknown
1900,71,admin,single,basic_4y,no,yes,no
1901,62,unemployed,unknown,basic_4y,no,no,no
1902,72,unknown,married,,no,yes,yes
1903,63,unknown,single,,yes,unknown,no
1904,57,unknown,single,,yes,yes,no
1905,52,unemployed,single,basic_9y,no,unknown,unknown
1906,22,admin,single,basic_9y,yes,no,yes
1907,66,blue-collar,single,,no,no,no
1908,19,blue-collar,unknown,basic_4y,no,no,unknown
1909,18,unemployed,unknown,,yes,no,yes
1910,66,unknown,single,,no,no,yes
1911,59,blue-collar,married,,yes,no,no
1912,40,admin,unknown,basic_9y,no,unknown,no
1913,32,blue-collar,married,basic_4y,yes,unknown,yes
1914,80,unemployed,single,,yes,unknown,yes
1915,43,admin,single,,unknown,no,unknown
1916,72,blue-collar,unknown,basic_9y,yes,no,no
1917,69,unknown,married,,yes,yes,no
1918,50,unemployed,married,basic_9y,yes,no,unknown
1919,68,unemployed,unknown,,no,unknown,yes
1920,61,unknown,single,basic_9y,no,no,no
1921,63,admin,single,basic_4y,no,yes,yes
1922,78,blue-collar,unknown,,unknown,no,no
1923,59,admin,unknown,,no,no,yes
1924,42,blue-collar,unknown,,yes,no,unknown
1925,59,unemployed,single,basic_4y,no,yes,no
1926,90,unknown,unknown,basic_9y,no,unknown,no
1927,34,blue-collar,single,basic_4y,no,unknown,unknown
1928,58,blue-collar,unknown,basic_4y,no,no,unknown
1929,75,unemployed,single,basic_9y,no,yes,unknown
1930,91,blue-collar,single,basic_9y,no,no,unknown
1931,73,blue-collar,single,basic_9y,no,unknown,no
1932,67,unknown,married,basic_4y,yes,no,no
1933,57,blue-collar,unknown,basic_4y,unknown,no,no
1934,67,unknown,unknown,basic_9y,unknown,yes,unknown
1935,22,unknown,unknown,basic_9y,yes,unknown,no
1936,39,admin,married,basic_4y,no,yes,unknown
1937,90,blue-collar,single,,unknown,yes,yes
1938,54,admin,single,basic_9y,yes,unknown,no
1939,91,unemployed,single,,unknown,no,yes
1940,75,unemployed,single,basic_9y,no,yes,no
1941,59,admin,unknown,basic_4y,unknown,unknown,yes
1942,27,unemployed,unknown,basic_9y,unknown,no,no
1943,45,unemployed,married,basic_9y,no,unknown,unknown
1944,87,admin,unknown,,no,unknown,yes
1945,54,admin,married,,no,unknown,no
1946,48,blue-collar,unknown,basic_9y,no,yes,no
1947,72,unknown,unknown,basic_4y,no,unknown,no
1948,46,admin,single,basic_9y,unknown,yes,unknown
1949,40,blue-collar,married,,no,yes,no
1950,63,admin,married,basic_4y,unknown,unknown,no
1951,32,unknown,unknown,,yes,yes,unknown
1952,99,admin,single,,yes,yes,no
1953,52,unemployed,married,,no,unknown,unknown
1954,18,unemployed,unknown,,yes,no,no
1955,60,unknown,married,basic_4y,yes,no,yes
1956,30,blue-collar,unknown,basic_4y,no,no,unknown
1957,61,unknown,married,,yes,no,unknown
1958,40,unknown,unknown,basic_4y,yes,yes,unknown
1959,65,unknown,unknown,,yes,unknown,no
1960,27,unemployed,married,,no,unknown,yes
1961,49,blue-collar,unknown,basic_9y,no,yes,no
1962,61,unknown,single,basic_4y,no,yes,no
1963,95,admin,married,basic_4y,unknown,unknown,unknown
1964,80,unknown,single,basic_4y,unknown,yes,unknown
1965,23,blue-collar,single,basic_9y,yes,yes,yes
1966,35,unknown,married,basic_9y,unknown,yes,unknown
1967,85,admin,single,basic_4y,no,unknown,no
1968,73,unknown,single,basic_4y,unknown,yes,yes
1969,22,admin,married,basic_9y,unknown,yes,no
1970,46,unknown,married,basic_4y,yes,yes,no
1971,47,admin,married,,unknown,yes,unknown
1972,98,admin,unknown,,unknown,unknown,no
1973,61,admin,married,basic_4y,yes,unknown,no
1974,99,unknown,married,basic_4y,yes,yes,no
1975,78,admin,unknown,basic_4y,unknown,unknown,yes
1976,29,admin,single,,yes,unknown,no
1977,85,unknown,married,basic_9y,unknown,yes,yes
1978,88,blue-collar,married,,yes,yes,yes
1979,74,unemployed,unknown,basic_9y,unknown,yes,unknown
1980,46,unemployed,single,,unknown,yes,yes
1981,61,admin,unknown,basic_4y,no,no,unknown
1982,42,blue-collar,single,basic_9y,no,unknown,yes
1983,51,admin,single,basic_9y,yes,unknown,no
1984,67,blue-collar,unknown,,unknown,unknown,unknown
1985,34,admin,single,basic_9y,no,no,yes
1986,67,admin,married,,unknown,no,unknown
1987,64,unemployed,single,basic_9y,yes,yes,unknown
1988,97,unemployed,single,basic_4y,unknown,no,no
1989,71,unknown,unknown,basic_9y,unknown,no,no
1990,86,blue-collar,single,,unknown,no,unknown
1991,82,unemployed,single,basic_9y,unknown,yes,no
1992,48,admin,married,,no,unknown,unknown
1993,47,admin,unknown,,unknown,yes,yes
1994,65,unemployed,married,,no,unknown,yes
1995,64,unknown,single,basic_9y,unknown,yes,unknown
1996,55,admin,married,basic_4y,unknown,unknown,no
1997,60,admin,single,basic_9y,unknown,no,unknown
1998,56,admin,single,,yes,no,no
1999,24,unemployed,single,,no,unknown,unknown
2000,83,unknown,single,basic_4y,unknown,unknown,unknown
2001,82,unemployed,unknown,basic_4y,no,unknown,unknown
2002,64,blue-collar,single,basic_9y,no,no,no
2003,34,blue-collar,single,basic_9y,unknown,yes,yes
2004,26,unknown,married,,yes,unknown,yes
2005,64,unknown,single,basic_9y,no,yes,unknown
2006,46,unemployed,single,,unknown,no,yes
2007,36,unemployed,single,basic_9y,unknown,unknown,yes
2008,19,unemployed,unknown,basic_4y,unknown,unknown,unknown
2009,74,unknown,married,,yes,no,yes
2010,19,blue-collar,single,basic_9y,unknown,no,yes
2011,84,unknown,unknown,,yes,no,no
2012,92,blue-collar,married,basic_9y,yes,no,unknown
2013,66,unemployed,married,basic_4y,yes,no,no
2014,87,unknown,unknown,basic_4y,no,no,unknown
2015,57,unknown,single,basic_9y,yes,unknown,no
